,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_gamma,params_learning_rate,state
12,12,10.6744186,2024-01-20 21:44:42.010957,2024-01-20 21:45:56.604232,0 days 00:01:14.593275,128,0.98,0.09878426525853566,PRUNED
13,13,8.9933399,2024-01-20 21:45:56.605232,2024-01-20 21:47:10.867703,0 days 00:01:14.262471,128,0.9,0.0023172682910568673,PRUNED
14,14,12.396611100000001,2024-01-20 21:47:10.869210,2024-01-20 21:50:20.248224,0 days 00:03:09.379014,32,0.99,0.000146178986066278,COMPLETE
15,15,8.8063197,2024-01-20 21:50:20.248224,2024-01-20 21:51:35.869477,0 days 00:01:15.621253,32,0.99,0.00011983044508834426,PRUNED
16,16,8.8813838,2024-01-20 21:51:35.869477,2024-01-20 21:52:51.279286,0 days 00:01:15.409809,32,0.99,9.048013824473084e-05,PRUNED
17,17,8.974554999999999,2024-01-20 21:52:51.279286,2024-01-20 21:54:06.132685,0 days 00:01:14.853399,256,0.95,0.006024928413955533,PRUNED
18,18,11.2085106,2024-01-20 21:54:06.132685,2024-01-20 21:55:21.673963,0 days 00:01:15.541278,64,0.9999,0.09338365008639206,PRUNED
19,19,8.8361956,2024-01-20 21:55:21.674906,2024-01-20 21:56:36.023188,0 days 00:01:14.348282,512,0.999,0.00028089617152285054,PRUNED
20,20,8.9974496,2024-01-20 21:56:36.023694,2024-01-20 21:57:50.428903,0 days 00:01:14.405209,16,0.98,5.154774534343459e-05,PRUNED
21,21,8.9113838,2024-01-20 21:57:50.429903,2024-01-20 21:59:06.470314,0 days 00:01:16.040411,32,0.995,0.002387533065153494,PRUNED
22,22,8.8596844,2024-01-20 21:59:06.481351,2024-01-20 22:00:20.823497,0 days 00:01:14.342146,128,0.99,0.0008283587095170197,PRUNED
23,23,9.4247159,2024-01-20 22:00:20.824499,2024-01-20 22:01:35.070270,0 days 00:01:14.245771,128,0.99,0.00039071326755156575,PRUNED
24,24,8.9203212,2024-01-20 22:01:35.070270,2024-01-20 22:02:48.697923,0 days 00:01:13.627653,32,0.995,1.4152198804475748e-05,PRUNED
25,25,8.8907109,2024-01-20 22:02:48.698927,2024-01-20 22:04:03.412194,0 days 00:01:14.713267,128,0.98,0.00013847518840623784,PRUNED
26,26,11.2604243,2024-01-20 22:04:03.413195,2024-01-20 22:06:45.689720,0 days 00:02:42.276525,256,0.9,0.9945469751374715,COMPLETE
27,27,8.8004048,2024-01-20 22:06:45.689720,2024-01-20 22:07:59.844502,0 days 00:01:14.154782,256,0.9,0.6750513365821785,PRUNED
28,28,8.8834178,2024-01-20 22:07:59.844502,2024-01-20 22:09:15.895066,0 days 00:01:16.050564,256,0.9,0.11876221461691987,PRUNED
29,29,9.4026126,2024-01-20 22:09:15.896419,2024-01-20 22:10:30.312586,0 days 00:01:14.416167,8,0.9999,0.27229611054442737,PRUNED
30,30,8.906665700000001,2024-01-20 22:10:30.312586,2024-01-20 22:11:44.990172,0 days 00:01:14.677586,256,0.9,0.28961882415637713,PRUNED
31,31,9.263701799999998,2024-01-20 22:11:44.990172,2024-01-20 22:13:00.384212,0 days 00:01:15.394040,16,0.95,0.0287517257651995,PRUNED
32,32,8.9739817,2024-01-20 22:13:00.385212,2024-01-20 22:14:14.361917,0 days 00:01:13.976705,512,0.9,0.909456134794939,PRUNED
33,33,10.5053846,2024-01-20 22:14:14.362915,2024-01-20 22:15:30.911913,0 days 00:01:16.548998,128,0.98,0.004649033415091965,PRUNED
34,34,10.378790200000001,2024-01-20 22:15:30.911913,2024-01-20 22:16:46.363622,0 days 00:01:15.451709,8,0.999,0.0018314161674125248,PRUNED
35,35,9.010478099999998,2024-01-20 22:16:46.365127,2024-01-20 22:18:01.457355,0 days 00:01:15.092228,64,0.995,0.047642976000335464,PRUNED
36,36,8.874469099999999,2024-01-20 22:18:01.458354,2024-01-20 22:19:16.474811,0 days 00:01:15.016457,32,0.9999,0.0012960472213575463,PRUNED
37,37,8.940308500000002,2024-01-20 22:19:16.475816,2024-01-20 22:20:30.883574,0 days 00:01:14.407758,256,0.99,0.41490362413116244,PRUNED
38,38,8.9088782,2024-01-20 22:20:30.883574,2024-01-20 22:21:45.446571,0 days 00:01:14.562997,128,0.995,0.00044609869872108855,PRUNED
39,39,11.301498800000001,2024-01-20 22:21:45.447574,2024-01-20 22:26:26.683092,0 days 00:04:41.235518,8,0.9,0.1724551750584513,COMPLETE
40,40,8.860809299999998,2024-01-20 22:26:26.684093,2024-01-20 22:27:41.119225,0 days 00:01:14.435132,8,0.9,0.2084509296362529,PRUNED
41,41,9.9425293,2024-01-20 22:27:41.119225,2024-01-20 22:28:55.073929,0 days 00:01:13.954704,8,0.9,0.15965918696557965,PRUNED
42,42,8.991429300000002,2024-01-20 22:28:55.074931,2024-01-20 22:30:09.062914,0 days 00:01:13.987983,8,0.9,0.4189995236601694,PRUNED
43,43,8.899412700000001,2024-01-20 22:30:09.062914,2024-01-20 22:31:22.645796,0 days 00:01:13.582882,128,0.98,0.012904046411512732,PRUNED
44,44,8.9250827,2024-01-20 22:31:22.645796,2024-01-20 22:32:36.657754,0 days 00:01:14.011958,8,0.9,0.04095312608311265,PRUNED
45,45,8.854733999999999,2024-01-20 22:32:36.658754,2024-01-20 22:33:50.607582,0 days 00:01:13.948828,32,0.995,2.9038955220560503e-05,PRUNED
46,46,8.9128175,2024-01-20 22:33:50.608581,2024-01-20 22:35:04.183211,0 days 00:01:13.574630,256,0.99,0.06571176200725318,PRUNED
47,47,10.398086600000001,2024-01-20 22:35:04.184420,2024-01-20 22:36:18.106077,0 days 00:01:13.921657,128,0.999,0.9562221076249114,PRUNED
48,48,8.823521099999999,2024-01-20 22:36:18.107079,2024-01-20 22:37:32.429695,0 days 00:01:14.322616,64,0.95,0.5523719635512,PRUNED
49,49,8.8448021,2024-01-20 22:37:32.430699,2024-01-20 22:38:46.599261,0 days 00:01:14.168562,512,0.98,0.019024675342714806,PRUNED
50,50,9.6697775,2024-01-20 22:38:46.610230,2024-01-20 22:40:00.634087,0 days 00:01:14.023857,16,0.9,0.0043308113023242285,PRUNED
51,51,8.7270354,2024-01-20 22:40:00.635088,2024-01-20 22:41:15.168095,0 days 00:01:14.533007,16,0.99,0.00022837803314743171,PRUNED
52,52,8.8187644,2024-01-20 22:41:15.168095,2024-01-20 22:42:29.138244,0 days 00:01:13.970149,16,0.99,0.0006816849317042689,PRUNED
53,53,8.7984617,2024-01-20 22:42:29.139250,2024-01-20 22:43:43.358037,0 days 00:01:14.218787,16,0.99,9.418283508735108e-05,PRUNED
54,54,11.2145112,2024-01-20 22:43:43.359043,2024-01-20 22:44:57.539100,0 days 00:01:14.180057,32,0.99,5.427596725551673e-05,PRUNED
55,55,11.189643799999999,2024-01-20 22:44:57.539100,2024-01-20 22:47:43.399003,0 days 00:02:45.859903,128,0.995,0.00016288504715514286,COMPLETE
56,56,11.160771,2024-01-20 22:47:43.400004,2024-01-20 22:50:24.203354,0 days 00:02:40.803350,256,0.98,0.00041307019469127355,COMPLETE
57,57,8.8830055,2024-01-20 22:50:24.203354,2024-01-20 22:51:38.008307,0 days 00:01:13.804953,32,0.99,5.283095622188834e-05,PRUNED
58,58,8.9350481,2024-01-20 22:51:38.009313,2024-01-20 22:52:51.760174,0 days 00:01:13.750861,128,0.9999,0.0013774316247370988,PRUNED
59,59,11.243722900000002,2024-01-20 22:52:51.761677,2024-01-20 22:54:05.589582,0 days 00:01:13.827905,16,0.9,0.0002575536511522437,PRUNED
60,60,9.3976979,2024-01-20 22:54:05.589582,2024-01-20 22:55:20.121854,0 days 00:01:14.532272,8,0.95,0.008068080975394151,PRUNED
61,61,8.884046000000001,2024-01-20 22:55:20.122851,2024-01-20 22:56:34.075599,0 days 00:01:13.952748,512,0.999,0.4365893659967639,PRUNED
62,62,8.848373900000002,2024-01-20 22:56:34.075599,2024-01-20 22:57:48.192532,0 days 00:01:14.116933,512,0.999,0.17878039848506436,PRUNED
63,63,10.1026729,2024-01-20 22:57:48.192532,2024-01-20 22:59:02.477857,0 days 00:01:14.285325,512,0.999,0.11239252158831357,PRUNED
64,64,8.9102154,2024-01-20 22:59:02.477857,2024-01-20 23:00:16.334996,0 days 00:01:13.857139,512,0.999,0.0008450689475867916,PRUNED
65,65,9.1487234,2024-01-20 23:00:16.336000,2024-01-20 23:01:31.209179,0 days 00:01:14.873179,64,0.995,0.07374515739687268,PRUNED
66,66,11.225401199999999,2024-01-20 23:01:31.209179,2024-01-20 23:02:46.160042,0 days 00:01:14.950863,128,0.98,0.0028440130313314963,PRUNED
67,67,8.902121900000001,2024-01-20 23:02:46.161048,2024-01-20 23:04:02.483104,0 days 00:01:16.322056,256,0.99,0.6910116918250957,PRUNED
68,68,8.865606399999999,2024-01-20 23:04:02.484609,2024-01-20 23:05:17.213374,0 days 00:01:14.728765,32,0.9,0.2678526909860787,PRUNED
69,69,8.902496199999998,2024-01-20 23:05:17.214579,2024-01-20 23:06:32.572652,0 days 00:01:15.358073,128,0.995,0.016507002039513757,PRUNED
70,70,11.2130057,2024-01-20 23:06:32.572652,2024-01-20 23:07:49.213031,0 days 00:01:16.640379,512,0.9999,0.023220144183855974,PRUNED
71,71,11.2249893,2024-01-20 23:07:49.214029,2024-01-20 23:09:07.837447,0 days 00:01:18.623418,128,0.995,0.00018275221509834102,PRUNED
72,72,8.9406835,2024-01-20 23:09:07.838447,2024-01-20 23:10:23.523196,0 days 00:01:15.684749,128,0.995,9.469347838810178e-05,PRUNED
73,73,8.9217671,2024-01-20 23:10:23.524198,2024-01-20 23:11:41.122814,0 days 00:01:17.598616,128,0.995,0.00014101942402407156,PRUNED
74,74,11.258383600000002,2024-01-20 23:11:41.122814,2024-01-20 23:12:58.070882,0 days 00:01:16.948068,128,0.995,0.0003454687205882231,PRUNED
75,75,11.327009199999999,2024-01-20 23:12:58.070882,2024-01-20 23:17:44.197037,0 days 00:04:46.126155,8,0.9,0.00016102414406387369,COMPLETE
76,76,8.9003184,2024-01-20 23:17:44.197037,2024-01-20 23:18:59.803565,0 days 00:01:15.606528,8,0.9,1.0763177104181606e-05,PRUNED
77,77,8.8971006,2024-01-20 23:18:59.803565,2024-01-20 23:20:15.949834,0 days 00:01:16.146269,8,0.9,0.0006241170749574361,PRUNED
78,78,8.893885399999998,2024-01-20 23:20:15.950835,2024-01-20 23:21:31.388430,0 days 00:01:15.437595,8,0.9,0.6759644612217524,PRUNED
79,79,8.8685151,2024-01-20 23:21:31.389430,2024-01-20 23:22:48.174110,0 days 00:01:16.784680,8,0.9,2.6033285525890054e-05,PRUNED
80,80,8.2322633,2024-01-20 23:22:48.175111,2024-01-20 23:24:05.495779,0 days 00:01:17.320668,256,0.98,0.0005339415426237648,PRUNED
81,81,9.2191568,2024-01-20 23:24:05.496779,2024-01-20 23:25:20.605668,0 days 00:01:15.108889,128,0.99,7.091458642576897e-05,PRUNED
82,82,8.9975772,2024-01-20 23:25:20.606667,2024-01-20 23:26:35.596165,0 days 00:01:14.989498,16,0.999,0.00015530428663055736,PRUNED
83,83,8.8074974,2024-01-20 23:26:35.597165,2024-01-20 23:27:49.924498,0 days 00:01:14.327333,32,0.9,0.0002092931211622059,PRUNED
84,84,8.9030344,2024-01-20 23:27:49.924498,2024-01-20 23:29:04.006204,0 days 00:01:14.081706,8,0.95,0.00029302201393234306,PRUNED
85,85,11.097459,2024-01-20 23:29:04.007203,2024-01-20 23:30:18.076256,0 days 00:01:14.069053,64,0.995,6.641550094594038e-05,PRUNED
86,86,8.8910967,2024-01-20 23:30:18.076256,2024-01-20 23:31:31.634466,0 days 00:01:13.558210,128,0.99,0.0018185137056835204,PRUNED
87,87,9.4080866,2024-01-20 23:31:31.635467,2024-01-20 23:32:45.333564,0 days 00:01:13.698097,256,0.98,0.9632978985474596,PRUNED
88,88,11.204574999999998,2024-01-20 23:32:45.334565,2024-01-20 23:33:59.302739,0 days 00:01:13.968174,16,0.9,0.00010843621851435107,PRUNED
89,89,8.9398356,2024-01-20 23:33:59.303738,2024-01-20 23:35:12.997472,0 days 00:01:13.693734,32,0.99,3.588883181675639e-05,PRUNED
90,90,11.239923999999998,2024-01-20 23:35:12.997472,2024-01-20 23:36:26.079156,0 days 00:01:13.081684,8,0.995,0.3404395760725768,PRUNED
91,91,8.783608,2024-01-20 23:36:26.080156,2024-01-20 23:37:39.174539,0 days 00:01:13.094383,128,0.98,0.42954030930012693,PRUNED
92,92,8.837458,2024-01-20 23:37:39.175539,2024-01-20 23:38:53.243790,0 days 00:01:14.068251,128,0.98,0.6427985105271028,PRUNED
93,93,8.8146788,2024-01-20 23:38:53.244790,2024-01-20 23:40:06.710930,0 days 00:01:13.466140,128,0.98,0.23218148898430946,PRUNED
94,94,8.8255835,2024-01-20 23:40:06.711939,2024-01-20 23:41:20.116243,0 days 00:01:13.404304,128,0.999,0.1450728672990632,PRUNED
95,95,8.8345705,2024-01-20 23:41:20.117241,2024-01-20 23:42:33.475235,0 days 00:01:13.357994,512,0.98,0.543463388430775,PRUNED
96,96,10.7699879,2024-01-20 23:42:33.475235,2024-01-20 23:43:47.022794,0 days 00:01:13.547559,256,0.9,0.0009198209171359454,PRUNED
97,97,8.811766899999999,2024-01-20 23:43:47.023794,2024-01-20 23:44:59.845620,0 days 00:01:12.821826,128,0.9999,0.31287939496940376,PRUNED
98,98,11.253473,2024-01-20 23:44:59.846619,2024-01-20 23:46:13.065168,0 days 00:01:13.218549,16,0.99,0.008919879061004467,PRUNED
99,99,11.2243262,2024-01-20 23:46:13.066176,2024-01-20 23:47:26.560090,0 days 00:01:13.493914,32,0.9,0.00017353484005321046,PRUNED
