,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_gamma,params_learning_rate,state
88,88,8.850253599999998,2024-01-20 19:08:09.930139,2024-01-20 19:10:13.482945,0 days 00:02:03.552806,128,0.95,0.17657419909076963,PRUNED
89,89,10.498754899999998,2024-01-20 19:10:13.483946,2024-01-20 19:12:17.498401,0 days 00:02:04.014455,16,0.999,0.01665870999980679,PRUNED
90,90,9.8260053,2024-01-20 19:12:17.498401,2024-01-20 19:14:21.791127,0 days 00:02:04.292726,512,0.98,0.3232775232520176,PRUNED
91,91,8.916959899999998,2024-01-20 19:14:21.791127,2024-01-20 19:16:25.259909,0 days 00:02:03.468782,16,0.999,0.5866630790086987,PRUNED
92,92,9.080350900000001,2024-01-20 19:16:25.259909,2024-01-20 19:18:29.197149,0 days 00:02:03.937240,16,0.999,0.48146121724531127,PRUNED
93,93,9.478587799999998,2024-01-20 19:18:29.197149,2024-01-20 19:20:33.264587,0 days 00:02:04.067438,16,0.999,0.7622033783683775,PRUNED
94,94,11.238228799999998,2024-01-20 19:20:33.265585,2024-01-20 19:24:12.090887,0 days 00:03:38.825302,16,0.999,0.248945670558142,COMPLETE
95,95,8.918637499999999,2024-01-20 19:24:12.091889,2024-01-20 19:26:20.055565,0 days 00:02:07.963676,256,0.9,0.11804760214464238,PRUNED
96,96,11.2483919,2024-01-20 19:26:20.055565,2024-01-20 19:29:02.783513,0 days 00:02:42.727948,128,0.99,0.35030532301062295,COMPLETE
97,97,11.225654899999999,2024-01-20 19:29:02.784512,2024-01-20 19:31:10.903007,0 days 00:02:08.118495,64,0.95,0.5444140622723248,PRUNED
98,98,8.9619456,2024-01-20 19:31:10.903007,2024-01-20 19:33:18.259317,0 days 00:02:07.356310,8,0.995,0.027775694164343286,PRUNED
99,99,8.801258899999999,2024-01-20 19:33:18.260318,2024-01-20 19:35:23.314731,0 days 00:02:05.054413,16,0.999,0.05656776529541458,PRUNED
