,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_gamma,params_learning_rate,state
57,57,-19.691477999999996,2024-01-24 01:45:56.033794,2024-01-24 01:48:41.303337,0 days 00:02:45.269543,100,0.999,0.001529417022476575,PRUNED
58,58,-11.8139103,2024-01-24 01:48:41.304337,2024-01-24 01:53:49.588537,0 days 00:05:08.284200,32,0.95,0.000744317803711616,COMPLETE
59,59,-18.017046,2024-01-24 01:53:49.589538,2024-01-24 01:56:34.218253,0 days 00:02:44.628715,32,0.99,0.0007758247340666119,PRUNED
60,60,-19.691477999999996,2024-01-24 01:56:34.219254,2024-01-24 01:59:19.869398,0 days 00:02:45.650144,32,0.95,0.0005270572952579251,PRUNED
61,61,-19.691477999999996,2024-01-24 01:59:19.870397,2024-01-24 02:02:05.387012,0 days 00:02:45.516615,32,0.95,0.000274244183011107,PRUNED
62,62,-9.7060841,2024-01-24 02:02:05.388014,2024-01-24 02:07:13.478093,0 days 00:05:08.090079,32,0.95,0.0009241999081791698,COMPLETE
63,63,-18.0200425,2024-01-24 02:07:13.479092,2024-01-24 02:09:58.258187,0 days 00:02:44.779095,32,0.95,0.000959431275737416,PRUNED
64,64,-19.691477999999996,2024-01-24 02:09:58.258187,2024-01-24 02:12:42.755589,0 days 00:02:44.497402,32,0.95,0.0014387172852568047,PRUNED
65,65,-18.014503400000002,2024-01-24 02:12:42.756590,2024-01-24 02:15:27.227062,0 days 00:02:44.470472,32,0.995,0.0007253396154693143,PRUNED
66,66,-18.009308299999997,2024-01-24 02:15:27.228061,2024-01-24 02:18:12.702625,0 days 00:02:45.474564,32,0.9999,0.0018080739084811012,PRUNED
67,67,-18.0140633,2024-01-24 02:18:12.703626,2024-01-24 02:20:57.584767,0 days 00:02:44.881141,16,0.98,0.0005418603441068197,PRUNED
68,68,-14.006867599999998,2024-01-24 02:20:57.585766,2024-01-24 02:23:43.088260,0 days 00:02:45.502494,256,0.9,0.0009491273516231317,PRUNED
69,69,-18.0112554,2024-01-24 02:23:43.089262,2024-01-24 02:26:28.540851,0 days 00:02:45.451589,512,0.999,0.00043614797817847936,PRUNED
70,70,-18.012777999999997,2024-01-24 02:26:28.541851,2024-01-24 02:29:14.023691,0 days 00:02:45.481840,64,0.95,1.2332048782559274e-05,PRUNED
71,71,-9.7598176,2024-01-24 02:29:14.024694,2024-01-24 02:34:22.344958,0 days 00:05:08.320264,32,0.95,0.00030980120770431426,COMPLETE
72,72,-18.0184189,2024-01-24 02:34:22.345959,2024-01-24 02:37:06.950096,0 days 00:02:44.604137,32,0.95,0.00032350437514880857,PRUNED
73,73,-11.846802899999998,2024-01-24 02:37:06.951098,2024-01-24 02:39:54.947807,0 days 00:02:47.996709,32,0.95,0.0006364390551855852,PRUNED
74,74,-19.2072389,2024-01-24 02:39:54.948808,2024-01-24 02:42:40.427066,0 days 00:02:45.478258,32,0.99,0.0012883501432694963,PRUNED
75,75,-18.0177232,2024-01-24 02:42:40.427066,2024-01-24 02:45:25.735781,0 days 00:02:45.308715,16,0.95,0.00047694172078150917,PRUNED
76,76,-18.0270832,2024-01-24 02:45:25.736781,2024-01-24 02:48:11.028246,0 days 00:02:45.291465,32,0.98,0.0010323028683116556,PRUNED
77,77,-18.0108855,2024-01-24 02:48:11.028246,2024-01-24 02:50:55.847668,0 days 00:02:44.819422,32,0.9,0.000862406875383435,PRUNED
78,78,-19.691477999999996,2024-01-24 02:50:55.848670,2024-01-24 02:53:40.982378,0 days 00:02:45.133708,128,0.999,0.0025878290172989906,PRUNED
79,79,-19.691477999999996,2024-01-24 02:53:40.982378,2024-01-24 02:56:26.119880,0 days 00:02:45.137502,16,0.99,0.00027654468567477823,PRUNED
80,80,-11.914707799999999,2024-01-24 02:56:26.120880,2024-01-24 02:59:11.370758,0 days 00:02:45.249878,64,0.95,0.0035909073238599327,PRUNED
81,81,-18.0100166,2024-01-24 02:59:11.370758,2024-01-24 03:01:56.130864,0 days 00:02:44.760106,100,0.95,0.0001321469131324122,PRUNED
82,82,-18.0241131,2024-01-24 03:01:56.131864,2024-01-24 03:04:41.357952,0 days 00:02:45.226088,100,0.95,0.00037815455745774035,PRUNED
83,83,-18.012488700000002,2024-01-24 03:04:41.358951,2024-01-24 03:07:26.359482,0 days 00:02:45.000531,256,0.95,0.0001988019474163138,PRUNED
84,84,-1.3525949000000002,2024-01-24 03:07:26.359482,2024-01-24 03:12:35.610600,0 days 00:05:09.251118,16,0.98,0.0006555796514417295,COMPLETE
85,85,-19.691477999999996,2024-01-24 03:12:35.611602,2024-01-24 03:15:20.884722,0 days 00:02:45.273120,16,0.98,0.00060947619029461,PRUNED
86,86,-18.0195388,2024-01-24 03:15:20.885723,2024-01-24 03:18:05.317947,0 days 00:02:44.432224,16,0.98,0.0011372055820890073,PRUNED
87,87,-3.5627005000000005,2024-01-24 03:18:05.318949,2024-01-24 03:23:14.453281,0 days 00:05:09.134332,16,0.98,0.0007130737006558914,COMPLETE
88,88,-5.5184507,2024-01-24 03:23:14.454282,2024-01-24 03:28:23.225010,0 days 00:05:08.770728,16,0.98,0.0007465734063249448,COMPLETE
89,89,-19.6831681,2024-01-24 03:28:23.225010,2024-01-24 03:31:07.855898,0 days 00:02:44.630888,16,0.98,0.0004382812433147876,PRUNED
90,90,-19.691477999999996,2024-01-24 03:31:07.856899,2024-01-24 03:33:52.902319,0 days 00:02:45.045420,16,0.98,0.000581003991033742,PRUNED
91,91,-19.691477999999996,2024-01-24 03:33:52.902319,2024-01-24 03:36:38.349771,0 days 00:02:45.447452,16,0.98,0.0007358797959537231,PRUNED
92,92,-18.0119752,2024-01-24 03:36:38.350767,2024-01-24 03:39:23.505901,0 days 00:02:45.155134,16,0.98,0.0007704079615356816,PRUNED
93,93,-18.019038000000002,2024-01-24 03:39:23.506900,2024-01-24 03:42:08.377297,0 days 00:02:44.870397,16,0.98,0.0006761302080960857,PRUNED
94,94,-16.0653065,2024-01-24 03:42:08.378296,2024-01-24 03:44:53.458361,0 days 00:02:45.080065,16,0.98,0.0008950116022577396,PRUNED
95,95,-18.0140104,2024-01-24 03:44:53.459361,2024-01-24 03:47:38.559170,0 days 00:02:45.099809,16,0.98,0.001551174000259706,PRUNED
96,96,-18.0119477,2024-01-24 03:47:38.559170,2024-01-24 03:50:23.932696,0 days 00:02:45.373526,16,0.99,0.0004954420577825209,PRUNED
97,97,-18.015639299999997,2024-01-24 03:50:23.933697,2024-01-24 03:53:09.174208,0 days 00:02:45.240511,64,0.98,0.0011919499634110132,PRUNED
98,98,-19.691477999999996,2024-01-24 03:53:09.175209,2024-01-24 03:55:54.615156,0 days 00:02:45.439947,16,0.9999,0.0003113677124017703,PRUNED
99,99,-18.0118246,2024-01-24 03:55:54.615156,2024-01-24 03:58:39.544012,0 days 00:02:44.928856,512,0.999,0.00041425130663511094,PRUNED
