,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_gamma,params_learning_rate,state
34,34,-1.4936893,2024-01-24 18:47:44.665415,2024-01-24 18:52:57.766389,0 days 00:05:13.100974,512,0.95,0.0016141093931634008,PRUNED
35,35,-19.691477999999996,2024-01-24 18:52:57.767390,2024-01-24 18:59:36.831308,0 days 00:06:39.063918,8,0.999,0.0008637321287657852,PRUNED
36,36,-6.0670630999999995,2024-01-24 18:59:36.832309,2024-01-24 19:04:59.602393,0 days 00:05:22.770084,64,0.98,0.00044141649275670055,PRUNED
37,37,0.5561762000000001,2024-01-24 19:04:59.603395,2024-01-24 19:15:16.714301,0 days 00:10:17.110906,128,0.95,0.004830896488168021,COMPLETE
38,38,-3.492817,2024-01-24 19:15:16.715302,2024-01-24 19:20:22.742708,0 days 00:05:06.027406,512,0.9,0.0012343489163067838,PRUNED
39,39,0.6917405000000001,2024-01-24 19:20:22.742708,2024-01-24 19:31:03.770499,0 days 00:10:41.027791,32,0.999,0.000619911921866346,COMPLETE
40,40,0.6629553,2024-01-24 19:31:03.771500,2024-01-24 19:41:58.534255,0 days 00:10:54.762755,32,0.999,0.00014457528306076269,COMPLETE
41,41,-7.910163499999999,2024-01-24 19:41:58.535257,2024-01-24 19:47:30.334071,0 days 00:05:31.798814,32,0.999,0.00013850137649406593,PRUNED
42,42,-19.691477999999996,2024-01-24 19:47:30.335072,2024-01-24 19:53:12.183571,0 days 00:05:41.848499,32,0.999,0.0003320084768494688,PRUNED
43,43,-1.4773155,2024-01-24 19:53:12.184573,2024-01-24 19:58:46.028839,0 days 00:05:33.844266,32,0.999,0.00021089839171217165,PRUNED
44,44,0.5561762000000001,2024-01-24 19:58:46.028839,2024-01-24 20:09:57.308256,0 days 00:11:11.279417,32,0.999,0.0004079324735244153,COMPLETE
45,45,-4.6244177,2024-01-24 20:09:57.309257,2024-01-24 20:15:37.048480,0 days 00:05:39.739223,32,0.999,6.700725109323304e-05,PRUNED
46,46,0.5554483000000001,2024-01-24 20:15:37.048480,2024-01-24 20:21:15.385853,0 days 00:05:38.337373,32,0.995,5.9424229141648695e-05,PRUNED
47,47,-5.302794,2024-01-24 20:21:15.386854,2024-01-24 20:26:51.367982,0 days 00:05:35.981128,32,0.999,0.00047911914237353794,PRUNED
48,48,1.2359841999999999,2024-01-24 20:26:51.368983,2024-01-24 20:39:00.640512,0 days 00:12:09.271529,16,0.9999,0.0006261364356189876,COMPLETE
49,49,-1.4841380000000002,2024-01-24 20:39:00.641513,2024-01-24 20:44:42.841205,0 days 00:05:42.199692,16,0.9999,0.0011299185877633386,PRUNED
50,50,-5.5181569,2024-01-24 20:44:42.842207,2024-01-24 20:50:26.343960,0 days 00:05:43.501753,16,0.9999,0.00027758752114719184,PRUNED
51,51,-4.559735099999999,2024-01-24 20:50:26.344961,2024-01-24 20:56:09.066006,0 days 00:05:42.721045,16,0.9999,0.0006316131866088621,PRUNED
52,52,0.5548556,2024-01-24 20:56:09.066006,2024-01-24 21:01:15.836423,0 days 00:05:06.770417,128,0.999,0.00013830996955354474,PRUNED
53,53,1.1713865,2024-01-24 21:01:15.836423,2024-01-24 21:11:27.695274,0 days 00:10:11.858851,64,0.995,0.0009765553710441543,COMPLETE
54,54,-19.1736467,2024-01-24 21:11:27.696276,2024-01-24 21:17:02.154735,0 days 00:05:34.458459,64,0.995,0.0021416660340711274,PRUNED
55,55,-1.4686575000000002,2024-01-24 21:17:02.155736,2024-01-24 21:22:33.821078,0 days 00:05:31.665342,64,0.995,0.0012318585500651598,PRUNED
56,56,-4.2849693,2024-01-24 21:22:33.821078,2024-01-24 21:28:03.883518,0 days 00:05:30.062440,64,0.995,0.0009200248061126494,PRUNED
57,57,-1.3714242,2024-01-24 21:28:03.884519,2024-01-24 21:33:24.779127,0 days 00:05:20.894608,256,0.9,0.0034141800212846847,PRUNED
58,58,0.5565138000000001,2024-01-24 21:33:24.780128,2024-01-24 21:48:17.709334,0 days 00:14:52.929206,8,0.995,0.0007087465703348691,COMPLETE
59,59,0.6465496,2024-01-24 21:48:17.710335,2024-01-24 21:58:51.252416,0 days 00:10:33.542081,64,0.98,0.001421904225698508,COMPLETE
60,60,-1.4701744,2024-01-24 21:58:51.253417,2024-01-24 22:05:05.119315,0 days 00:06:13.865898,16,0.9999,1.022942215777459e-05,PRUNED
61,61,-2.7992831999999996,2024-01-24 22:05:05.120316,2024-01-24 22:10:18.194454,0 days 00:05:13.074138,64,0.98,0.0014690289020061384,PRUNED
62,62,0.7659417000000001,2024-01-24 22:10:18.195455,2024-01-24 22:20:25.123347,0 days 00:10:06.927892,64,0.98,0.0009463297866389838,COMPLETE
63,63,0.5558402000000001,2024-01-24 22:20:25.124348,2024-01-24 22:25:36.040072,0 days 00:05:10.915724,64,0.98,0.0008801522171222523,PRUNED
64,64,0.5565138000000001,2024-01-24 22:25:36.041074,2024-01-24 22:36:17.032423,0 days 00:10:40.991349,32,0.99,0.0005557834270857444,COMPLETE
65,65,-1.4858048000000006,2024-01-24 22:36:17.033424,2024-01-24 22:41:34.947956,0 days 00:05:17.914532,64,0.98,0.0021791308583557767,PRUNED
66,66,-2.4637274,2024-01-24 22:41:34.948957,2024-01-24 22:46:55.617637,0 days 00:05:20.668680,256,0.98,0.0010273321685840603,PRUNED
67,67,-5.366922500000001,2024-01-24 22:46:55.618638,2024-01-24 22:52:42.013938,0 days 00:05:46.395300,32,0.999,0.00037010116491607815,PRUNED
68,68,-1.4691611,2024-01-24 22:52:42.014939,2024-01-24 22:58:44.395566,0 days 00:06:02.380627,16,0.995,0.0006524498292026941,PRUNED
69,69,0.5955274,2024-01-24 22:58:44.396568,2024-01-24 23:09:19.210101,0 days 00:10:34.813533,64,0.9999,0.0008034397031040179,COMPLETE
70,70,-3.5163013,2024-01-24 23:09:19.211102,2024-01-24 23:14:39.653345,0 days 00:05:20.442243,128,0.99,0.00028816009173312547,PRUNED
71,71,0.6079875,2024-01-24 23:14:39.654347,2024-01-24 23:25:32.015253,0 days 00:10:52.360906,64,0.98,0.001009571520117628,COMPLETE
72,72,0.5531095,2024-01-24 23:25:32.016254,2024-01-24 23:31:11.162155,0 days 00:05:39.145901,64,0.98,1.5131336768694623e-05,PRUNED
73,73,-1.3456795000000006,2024-01-24 23:31:11.163155,2024-01-24 23:36:45.288894,0 days 00:05:34.125739,64,0.98,0.000516351923225339,PRUNED
74,74,0.5794777,2024-01-24 23:36:45.289895,2024-01-24 23:47:23.471291,0 days 00:10:38.181396,64,0.98,0.0019745312950537664,COMPLETE
75,75,-1.4698322,2024-01-24 23:47:23.472293,2024-01-24 23:53:59.843320,0 days 00:06:36.371027,8,0.9,0.001309912078016815,PRUNED
76,76,0.5546569,2024-01-24 23:53:59.844320,2024-01-24 23:59:09.012088,0 days 00:05:09.167768,512,0.98,0.0007216255490621725,PRUNED
77,77,0.5558399,2024-01-24 23:59:09.013089,2024-01-25 00:04:38.759919,0 days 00:05:29.746830,32,0.999,0.0004163403249469208,PRUNED
78,78,-1.4694939000000002,2024-01-25 00:04:38.760920,2024-01-25 00:09:57.491798,0 days 00:05:18.730878,64,0.98,0.0027593986982347614,PRUNED
79,79,-19.483133000000002,2024-01-25 00:09:57.492798,2024-01-25 00:15:08.036999,0 days 00:05:10.544201,512,0.999,0.001394343761330295,PRUNED
80,80,0.5558399,2024-01-25 00:15:08.036999,2024-01-25 00:21:02.918399,0 days 00:05:54.881400,16,0.9999,0.00010471356790523492,PRUNED
81,81,-3.524459000000001,2024-01-25 00:21:02.919400,2024-01-25 00:26:24.665623,0 days 00:05:21.746223,64,0.98,0.0009732364707743034,PRUNED
82,82,0.5969657,2024-01-25 00:26:24.666624,2024-01-25 00:36:46.946597,0 days 00:10:22.279973,64,0.98,0.00104355919444771,COMPLETE
83,83,0.9783045000000001,2024-01-25 00:36:46.947598,2024-01-25 00:47:04.492649,0 days 00:10:17.545051,64,0.98,0.0016501785801031814,COMPLETE
84,84,0.5553861,2024-01-25 00:47:04.493650,2024-01-25 00:52:24.286020,0 days 00:05:19.792370,64,0.98,0.0017043185524684655,PRUNED
85,85,-5.5707765,2024-01-25 00:52:24.287021,2024-01-25 00:57:56.063391,0 days 00:05:31.776370,32,0.95,0.0005974898878425612,PRUNED
86,86,0.5558424000000001,2024-01-25 00:57:56.064391,2024-01-25 01:03:07.649053,0 days 00:05:11.584662,256,0.98,0.0038735221330417906,PRUNED
87,87,-1.4710199999999998,2024-01-25 01:03:07.650054,2024-01-25 01:08:19.854013,0 days 00:05:12.203959,512,0.999,0.0018779274851603482,PRUNED
88,88,-1.4619694,2024-01-25 01:08:19.855014,2024-01-25 01:13:39.501377,0 days 00:05:19.646363,64,0.995,0.0008102386759489949,PRUNED
89,89,0.5541525999999999,2024-01-25 01:13:39.502378,2024-01-25 01:18:56.726458,0 days 00:05:17.224080,128,0.9,0.0014683618093112411,PRUNED
90,90,-3.4948145000000004,2024-01-25 01:18:56.727459,2024-01-25 01:24:48.205773,0 days 00:05:51.478314,32,0.95,0.00021055873116679184,PRUNED
91,91,-2.3936736999999995,2024-01-25 01:24:48.206774,2024-01-25 01:30:00.713952,0 days 00:05:12.507178,64,0.98,0.001128255105236487,PRUNED
92,92,-1.4196181,2024-01-25 01:30:00.714953,2024-01-25 01:35:11.741295,0 days 00:05:11.026342,64,0.98,0.0008982002183581249,PRUNED
93,93,0.5565144000000001,2024-01-25 01:35:11.741295,2024-01-25 01:45:20.149100,0 days 00:10:08.407805,64,0.98,0.0007131205326118585,COMPLETE
94,94,-3.2478001,2024-01-25 01:45:20.150101,2024-01-25 01:50:30.526298,0 days 00:05:10.376197,64,0.98,0.0023287062103205885,PRUNED
95,95,0.6899923,2024-01-25 01:50:30.527299,2024-01-25 02:02:08.957782,0 days 00:11:38.430483,16,0.98,0.0015791450963148924,COMPLETE
96,96,0.5566833000000001,2024-01-25 02:02:08.958782,2024-01-25 02:13:45.939413,0 days 00:11:36.980631,16,0.9999,0.00255471061676911,COMPLETE
97,97,-0.5810688,2024-01-25 02:13:45.940415,2024-01-25 02:19:26.223309,0 days 00:05:40.282894,16,0.999,0.0015967782705885373,PRUNED
98,98,0.6379484000000001,2024-01-25 02:19:26.224310,2024-01-25 02:31:05.669253,0 days 00:11:39.444943,16,0.995,0.00045725587502274567,COMPLETE
99,99,1.4719314000000001,2024-01-25 02:31:05.670254,2024-01-25 02:42:41.978292,0 days 00:11:36.308038,16,0.99,4.752621150320971e-05,COMPLETE
